hip,ra,dec,mag
85972,263.55910465,-35.73371001,7.61
85974,263.56090035,-24.87590456,8.04
85973,263.56101878,70.56469798,10.28
85975,263.57037807,-48.52688385,6.32
85976,263.57328486,15.31082833,8.71
85977,263.58094998,46.94404077,8.65
85978,263.5897055,29.76290853,7.71
85979,263.59164064,13.16102699,6.52
85980,263.59440053,-40.53115051,7.14
85981,263.59459136,19.24192917,7.46
85982,263.59549643,6.52141901,7.71
85983,263.59630873,27.12457986,8.87
85984,263.60109936,-49.19700654,8.62
85985,263.60212905,-32.50443594,8.8
85986,263.61022163,-54.19863996,10.9
85987,263.61349108,16.5043777,6.59
85988,263.61889649,68.11945323,7.98
85989,263.62225225,-1.76016941,8.0
85990,263.62306753,-1.15225967,9.58
85991,263.62383716,-53.42747228,8.28
85992,263.6268988,43.50086814,8.18
85993,263.63003224,-55.17990485,7.84
85994,263.63228386,-72.88218503,11.36
85995,263.6367962,39.58994783,9.32
85996,263.63690266,28.20855064,7.8
85997,263.63913843,-18.22081287,7.11
85998,263.65287832,9.58672378,5.8
85999,263.65298379,-32.17895913,9.15
86000,263.65726026,27.98951028,8.54
86001,263.65919474,-33.66366253,8.96
86002,263.65966078,-47.32709839,9.28
86003,263.6605174,4.09917703,7.63
86004,263.66489541,-60.46686514,8.98
86005,263.66657582,-29.25582385,8.74
86006,263.66691639,-45.13161807,8.75
86007,263.6680761,26.38826795,8.94
86009,263.67241104,40.90921198,7.18
86008,263.67241273,43.3973619,7.26
86010,263.67440821,-40.76499628,9.15
86011,263.67704498,-32.58165772,5.69
86012,263.67887296,-81.06835526,7.7
86013,263.68058815,6.0134153,8.37
86014,263.68185682,-36.30325632,8.9
86015,263.68415451,32.4171863,7.73
86016,263.68931087,34.75139003,6.94
86017,263.69155902,-0.00187583,8.36
86020,263.69284494,-26.73968924,8.41
86019,263.69312162,-11.24200693,5.54
86021,263.6933167,-45.11986545,8.76
86022,263.69539288,19.13732946,7.88
86023,263.69572549,-16.62383304,8.74
86024,263.70217819,6.02402475,7.4
86025,263.70297862,-34.90897789,8.05
86026,263.71279537,-47.87917752,8.03
86027,263.71629519,10.26003911,8.16
86028,263.71964154,-1.60518169,7.95
86029,263.72148965,17.80877698,7.72
86030,263.72607119,-29.14721616,9.19
86031,263.72718125,-42.91707789,8.05
86032,263.73335321,12.56057584,2.08
86033,263.73499655,-59.79807512,9.45
86034,263.7365748,48.04512723,8.8
86035,263.73840542,-32.67247476,10.02
86036,263.74687828,61.8758315,5.23
86037,263.74857908,35.65031859,9.77
86038,263.7486369,-25.44427694,10.24
86039,263.75771409,18.22291525,8.27
86040,263.7581314,40.69506664,9.07
86041,263.75885714,13.13775395,7.27
86042,263.75900687,-71.76695668,9.01
86043,263.76306655,-62.11087567,7.02
86044,263.76533985,-77.83015076,8.77
86045,263.76913624,20.11661698,10.63
86046,263.77583092,-0.59734659,9.41
86047,263.77616946,-38.79953725,6.76
86048,263.77638427,-56.98135809,8.64
86049,263.78115402,-13.63778265,6.87
86050,263.78412981,23.97005309,8.72
86051,263.78583052,-38.62390284,8.75
86052,263.79334053,-28.20362374,8.45
86053,263.79451706,62.46170103,7.05
86054,263.79472701,24.34942587,7.29
86055,263.80443786,-53.07650332,8.91
86056,263.80523843,23.18939654,8.84
86057,263.80642798,-48.68197409,10.13
86058,263.81781554,55.00339173,9.05
86059,263.81959061,-12.34777524,7.86
86060,263.82708859,-22.04380131,6.47
86061,263.82731992,-55.58217095,10.8
86062,263.82833619,-35.97047175,10.16
86063,263.83266935,18.88435928,10.02
86064,263.83296419,-53.35288403,6.09
86065,263.83441818,3.93946715,8.28
86066,263.83667103,69.63373171,8.66
86068,263.85154043,36.13630776,8.29
86067,263.8518785,64.3806329,8.74
86069,263.85859659,-27.36433992,10.08
86070,263.8612773,13.36186365,8.1
86071,263.86203399,-36.50360391,8.15
86072,263.86520504,-84.69673394,8.48
86073,263.86687853,31.06533859,11.04
86074,263.86804964,-72.34250411,9.05
86075,263.86899921,55.94858052,9.96
86076,263.87134907,-55.76306913,8.71
86077,263.87196438,32.63109186,8.46
86078,263.87526771,-5.9315494,8.13
86079,263.87628058,-37.84777149,7.9
86080,263.87751853,20.71169268,9.13
86081,263.88048112,-2.89171114,7.75
86082,263.88185394,-23.62087721,8.95
86083,263.88284206,-57.44908459,9.28
86084,263.88580472,5.01684368,8.02
86085,263.88591357,11.36729717,7.54
86086,263.89190069,-24.62812775,7.7
86087,263.89231937,61.68281406,9.98
86088,263.89584304,-59.84609702,6.26
86089,263.89797406,-20.99924543,9.32
86090,263.90076562,1.11927644,9.91
86091,263.90185064,-41.51640902,9.16
86092,263.91504719,-46.50559076,4.56
86093,263.91752154,-56.34871023,8.27
86095,263.91985529,-62.95356924,9.56
86094,263.92236413,63.22187813,9.43
86096,263.92651408,37.30158659,6.13
86097,263.9273208,-6.12043162,6.61
86098,263.92947954,-37.4397919,6.48
86099,263.93252266,-14.6436255,7.54
86100,263.94541412,46.64228357,8.19
86101,263.94774506,19.84382087,6.52
86102,263.94911883,73.07748272,7.72
86103,263.95170038,14.27248693,8.15
86104,263.95485569,-15.83085014,8.85
86105,263.96000253,-65.04521898,7.49
86106,263.96013048,0.99661675,7.55
86107,263.96161044,12.04692216,6.76
86108,263.96227745,-6.20173122,9.19
86109,263.96449358,42.41217096,9.11
86110,263.96590631,-27.06761262,9.66
86111,263.97207102,-4.18415522,8.06
86112,263.97363425,38.01230174,8.59
86113,263.97433862,-61.76216202,8.61
86114,263.97599545,-6.12883205,8.04
86115,263.97746469,-33.84901969,8.54
86116,263.97959421,5.6955229,9.47
86117,263.98874892,-38.47273668,7.78
86118,263.99818491,20.99627817,6.11
86119,264.00270158,-38.10211186,6.94
86120,264.00485723,38.28853534,10.23
86121,264.01072985,-51.74230448,9.8
86122,264.01660353,25.96093183,9.05
86123,264.01751955,11.31259765,7.28
86124,264.0191644,-17.30622305,9.42
86125,264.01957584,7.01485929,7.93
86126,264.02044467,-36.77849877,8.37
86127,264.02126479,-45.71272412,9.36
86128,264.02667141,-66.86483154,7.05
86129,264.03331305,-76.87564549,8.94
86130,264.03375242,28.18501951,6.4
86131,264.03686028,44.96057563,11.2
86132,264.03752164,-12.00956294,9.04
86133,264.03838488,52.4832511,8.37
86134,264.03848056,-49.33850884,8.63
86135,264.04061285,4.84360892,8.72
86136,264.04085327,-57.61511538,11.61
86137,264.04255325,74.00912345,7.81
86138,264.04782219,-29.67925459,11.14
86139,264.05285136,-47.35585277,7.95
86140,264.05354313,-30.54179188,8.93
86141,264.05493764,71.87844695,8.55
86142,264.05548914,-17.86361088,7.47
86143,264.05806007,9.71572772,7.37
86144,264.05877044,56.69477151,8.6
86145,264.06474393,-63.19345101,7.98
86146,264.06796598,-33.30635501,8.37
86147,264.07118891,-65.99743705,7.49
86149,264.07292375,-28.57190116,9.43
86148,264.07304177,49.44571906,7.53
86150,264.07654219,60.28122692,9.85
86151,264.07994404,29.70833439,8.94
86152,264.08553033,1.24652455,8.54
86153,264.08926229,27.56680721,6.37
86154,264.08986145,-58.36703268,8.0
86155,264.09052246,3.09320355,8.77
86156,264.09222657,-41.20815114,10.36
86157,264.09276027,-9.7944504,9.53
86158,264.09679703,-20.97723179,8.43
86159,264.09734338,-2.36988698,9.42
86160,264.10286807,25.61632374,7.35
86161,264.10538329,1.77755019,9.49
86162,264.1100265,68.34222717,9.15
86163,264.1141446,-33.49328496,10.01
86164,264.11540785,63.3365414,7.96
86165,264.12262453,22.43124801,9.34
86166,264.12294202,45.72050003,8.59
86167,264.12416182,68.4889426,7.29
86168,264.13136181,-53.3565939,11.47
86169,264.13225916,44.72322626,8.18
86170,264.13686148,-38.63486521,4.26
86171,264.13869347,-16.62851261,8.92
86172,264.13903577,13.25933366,7.0
86173,264.14134418,48.45805911,7.44
86174,264.14429036,7.37532035,8.08
86175,264.14911356,-75.43217104,8.17
86176,264.14990382,16.39802563,7.69
86177,264.15032222,-47.12966389,8.81
86178,264.15302243,30.78519255,6.04
86179,264.15328583,13.81328474,6.84
86181,264.15354955,-16.62301096,10.16
86180,264.15356713,-20.077608,8.68
86182,264.15677461,48.58547866,5.35
86183,264.16277359,52.57507395,9.38
86184,264.16679686,69.57125889,6.33
86185,264.16812885,51.08669768,8.4
86186,264.17082014,-9.22842828,9.62
86188,264.17493876,-64.53047037,9.21
86187,264.17537112,68.38286031,8.05
86189,264.17669153,59.502459,8.29
86190,264.17729344,-9.83213448,8.68
86191,264.19267988,50.98454093,8.06
86192,264.2022482,72.05468119,7.64
86193,264.20954137,10.57455382,7.28
86194,264.2120072,-73.74654133,8.89
86195,264.21315644,-65.59894977,8.2
86196,264.21994337,-17.95330787,9.21
86197,264.22343016,-34.04354523,11.15
86198,264.22898087,10.03985575,7.97
86199,264.23236041,19.92254785,8.5
86200,264.23566322,-55.13784685,7.69
86202,264.23780887,50.12079012,9.1
86201,264.23787472,68.75718933,4.77
86203,264.2395181,-39.6684665,7.92
86204,264.24282666,26.75948641,9.39
86205,264.24318297,29.88181538,8.35
86206,264.2435671,24.53274466,7.9
86207,264.24411764,16.17726139,9.13
86208,264.2570471,-18.99192292,7.45
86209,264.2573448,51.68322813,9.51
86210,264.25857963,-82.43042777,8.01
86211,264.2599319,14.85167003,7.58
86212,264.26317103,11.65531305,7.99
86213,264.26554803,-20.70928033,9.95
86214,264.26766824,-44.31693542,10.94
86215,264.26830936,20.2588186,7.8
86216,264.26925971,67.1192936,7.93
86217,264.27875386,19.33050468,8.73
86218,264.28175915,33.74660687,8.59
86219,264.2868215,72.45575693,5.87
86220,264.2929982,-67.58757028,8.69
86221,264.29511155,27.89585313,9.25
86222,264.30499902,-14.00106641,7.93
86223,264.30583842,-31.38581733,9.51
86224,264.30948948,55.74097189,7.03
86225,264.31033118,6.44217886,8.45
86226,264.31705808,-24.59335353,8.72
86227,264.31966652,-49.24495697,6.92
86228,264.32969072,-42.99782155,1.86
86229,264.3299664,31.19066456,8.37
86230,264.3299901,-40.31708548,10.76
86231,264.33224637,-40.3201155,7.78
86232,264.33621745,-2.87397592,7.43
86233,264.33680517,-63.76878232,9.4
86234,264.33702494,35.79903815,7.56
86235,264.34284206,11.30693223,8.43
86237,264.34419957,-51.17004785,8.53
86236,264.3442758,-41.70023222,9.29
86238,264.34475885,-35.72611498,8.29
86239,264.34554779,41.94278484,9.0
86240,264.3497438,-8.03678301,7.83
86241,264.35448418,50.66858144,8.32
86242,264.3554906,-66.52177176,7.55
86243,264.35946128,-45.81331917,9.38
86244,264.35991092,-32.18470009,9.31
86245,264.36186564,22.35317882,8.38
86246,264.36215923,-38.06635738,6.26
86248,264.3637993,-50.05948478,5.89
86247,264.36413982,-49.40916647,8.97
86249,264.36484299,-52.9872175,8.97
86250,264.3679777,-44.15617904,8.61
86251,264.36972033,45.21954109,8.11
86252,264.37328109,20.59610142,7.68
86253,264.3788106,-35.33306515,8.16
86254,264.37957747,24.3099689,5.76
86255,264.38139049,-52.67011044,8.69
86256,264.38450787,-34.6461626,8.5
86257,,,10.8
86258,264.38878168,23.10728014,8.63
86259,264.3895884,-1.03310937,8.45
86260,264.39059353,-29.75700495,11.42
86261,,,9.67
86262,264.39503517,37.14046051,9.81
86263,264.39677181,-15.39840835,3.54
86264,264.39874944,53.17245374,9.25
86265,264.4005762,-26.7979462,9.8
86266,264.40085142,-15.57103656,5.94
86267,264.40282445,79.21321264,7.38
86268,264.40624035,-71.34471997,8.62
86269,264.40651039,-40.81353702,7.27
86270,264.40783596,-63.35374923,8.52
86271,264.41291019,-17.82698631,8.57
86272,264.42082767,42.83369096,7.87
86273,264.42310681,59.13598208,9.32
86274,264.42533226,-21.25638417,8.55
86276,264.42818176,-28.64660838,9.07
86275,264.42858255,61.95378322,7.89
86277,264.43651345,30.27772086,9.91
86278,264.44522778,-23.38928643,8.28
86279,264.44632546,-14.12334446,9.98
86280,264.44766117,-48.0458675,8.95
86281,264.45086743,-17.25205577,9.35
86282,264.45331762,22.95593294,9.29
86283,264.45633835,11.68801639,8.27
86284,264.46133236,-8.11872126,4.58
86285,264.4625224,-30.90944027,8.3
86286,264.46339186,-37.86107735,6.68
86287,264.46990247,18.58931915,9.62
86288,264.47350925,-61.78073205,9.52
86289,264.4741614,-42.56669599,7.16
86290,264.47715246,-59.43291552,7.0
86291,264.47840896,-24.96580913,8.62
86292,264.47957204,41.01082151,8.05
86293,264.48132654,-34.79646708,9.16
86294,264.48933666,-39.18953748,8.98
86295,264.49213396,-46.58502881,8.65
86296,264.49633365,-40.11455721,9.23
86297,264.50090895,-51.71074972,9.36
86298,264.50176492,39.72737616,8.92
86299,264.50230424,6.483282,7.74
86300,264.504855,-9.02997771,7.97
86301,264.51428245,43.59893065,7.05
86302,264.51559658,45.55729909,7.5
86303,264.51590711,-22.5818817,8.13
86304,264.51651533,-70.49334756,8.59
86305,264.52319296,-54.50007025,5.25
86306,264.52347062,-56.82134835,7.34
86307,264.52556326,-26.37050318,10.65
86308,264.52613504,76.20546982,9.12
86309,264.5337496,-36.23684008,9.99
86310,264.53464652,6.21377326,8.33
86311,264.53518901,-42.88020256,6.09
86312,264.53584218,-19.97442647,8.52
86313,264.53963734,-10.92624683,5.74
86314,264.54035505,60.0108635,8.88
86315,264.54372051,34.97533439,7.86
86316,264.54671146,4.49129527,7.92
86317,264.54997051,-28.04672468,6.83
86318,264.55196307,-8.10588898,8.9
86319,264.55998084,20.55239226,8.57
86320,264.56268458,-1.14963421,8.98
86321,264.56552133,18.55757479,9.77
86322,264.56848983,-32.87345651,7.81
86323,264.57233122,36.05928558,9.11
86324,264.57384852,-45.21384143,9.81
86325,264.57880962,36.74728371,6.78
86326,264.58183823,17.84174917,8.51
86327,264.58300039,-27.20504819,10.35
86328,264.58600054,47.14609608,7.7
86329,264.58835334,29.14642904,10.42
86330,264.59325923,11.48585492,8.23
86331,264.59908275,-74.91150782,7.28
86332,264.60049332,5.12509221,8.52
86333,264.60545403,12.73733163,7.49
86334,264.60683198,-68.5228064,7.72
86335,264.62000321,19.28374882,9.12
86336,264.62471766,5.02198024,8.07
86338,264.63616071,-12.3670498,8.97
86339,264.6401193,15.14557838,10.71
86340,264.64302793,71.33155313,9.1
86341,264.65452762,-4.64220084,9.33
86342,264.65635102,-33.05201664,8.3
86343,264.65886222,-8.84102889,8.99
86344,264.65942173,55.75964235,7.47
86345,264.66339242,35.36086052,9.89
86346,264.66526651,61.23766799,10.29
86347,264.6679659,-54.46935451,9.13
86348,264.66891014,32.1079854,8.75
86349,264.66929928,4.33602555,9.1
86350,264.6805505,48.69207027,8.33
86351,264.6807818,26.52682067,8.55
86352,264.68695573,-21.91262453,6.19
86353,264.68696332,9.14088599,8.4
86354,264.68827897,54.10215353,9.92
86355,264.69258957,53.66599313,8.82
86356,264.69300239,-44.10022316,7.9
86357,264.69434916,28.94148831,9.15
86358,264.69648741,-64.24022629,9.23
86360,264.69765544,-30.1313362,8.71
86359,264.69830647,-72.13349649,8.45
86361,264.70043463,22.43705704,8.61
86362,264.70652935,32.73938928,6.58
86363,264.70798886,-46.31587933,9.43
86364,264.71474216,8.73732992,9.11
86365,264.71560925,-19.53870289,8.61
86366,264.71719049,22.27470246,7.96
86367,264.72103671,15.81148214,8.45
86368,264.72223393,-45.75950817,7.43
86369,264.7295979,7.25127186,9.52
86370,264.72973101,-10.88641617,8.78
86371,264.73563739,51.71376869,8.68
86372,264.74063671,44.20690079,9.56
86373,264.74111526,13.32915582,6.12
86374,264.74114544,2.65841241,7.71
86375,264.74879843,-43.14510379,7.24
86376,264.75296712,-28.41237542,7.68
86377,264.76426839,-5.51412914,8.09
86378,264.76661974,-60.94016046,7.12
86380,264.76868736,61.33666795,8.09
86379,264.76880446,2.05423488,7.74
86381,264.77034534,-70.69423152,7.44
86382,264.77161201,27.05066848,7.48
86383,264.77201879,-17.44639774,8.6
86384,264.77311671,-55.05193111,8.89
86385,264.77486519,-26.93738228,7.7
86386,264.77498618,-58.23601588,9.68
86387,264.77739451,4.47391053,8.05
86388,264.77790103,-0.3225116,10.78
86389,264.78357267,15.87138437,9.06
86390,264.78493445,48.44124231,7.94
86391,264.78532668,2.02810485,6.25
86392,264.78964142,31.88626119,7.44
86393,264.79147081,-52.29441827,9.51
86394,264.80280667,26.75770164,8.11
86395,264.80559526,46.15496042,8.22
86396,264.80760382,41.04195283,8.34
86397,264.81323992,-41.73403309,9.09
86398,264.81343091,47.24470375,7.97
86399,264.81640251,30.25346748,7.18
86400,264.82092067,3.5554776,6.53
86401,264.82406261,17.15664109,10.44
86402,264.82503112,-18.4114892,9.05
86403,264.82706467,25.31215308,8.68
86404,264.83518932,-29.53093595,6.72
86405,,,12.58
86406,264.83653517,-43.16462066,7.83
86407,264.84399613,18.00695776,7.81
86408,264.84429287,-30.81957622,9.51
86409,264.84463406,0.62568615,9.39
86410,264.84561595,-86.8851355,7.56
86411,264.84759216,46.94706686,11.36
86412,264.85116237,-15.76140226,9.08
86413,264.85613278,79.16344569,8.39
86415,264.86564875,-45.88621435,8.43
86414,264.86621847,46.00632216,3.82
86416,264.86717997,-11.26696424,7.92
86417,264.86842545,-42.23679774,9.1
86418,264.87016698,-37.36463528,8.4
86419,264.87280333,-39.34423461,7.41
86420,264.87584514,-13.64966753,7.57
86421,264.87666948,70.6375059,8.41
86422,264.87729918,44.00118805,6.88
86423,264.87791843,27.76270912,11.07
86424,264.87986716,3.39273735,6.63
86425,264.8818545,-39.78033392,8.07
86426,264.88584057,-5.85898478,9.27
86427,264.88651353,-42.97846509,8.22
86428,264.89169038,58.80330949,8.08
86429,264.89417107,-38.3957186,8.86
86430,264.90334949,32.94626495,9.87
86431,264.90515414,37.18574616,8.39
86432,264.90662995,-32.3201233,7.16
86433,264.90696715,24.98938786,8.46
86434,264.90742947,-36.26145119,9.02
86435,264.91733469,13.28394526,7.54
86436,264.92003452,24.41400583,7.7
86437,264.92230194,-45.98059284,10.35
86438,264.92275775,64.5366176,8.37
86439,264.9252875,16.5600635,9.26
86440,264.9359118,7.17254435,9.95
86441,264.93965433,-4.96839666,8.43
86443,264.94086793,2.41637518,9.94
86442,264.94122556,-68.16492869,8.39
86444,264.9469853,-4.96800457,7.78
86445,264.9470008,-38.3683729,8.08
86446,264.94983861,49.77984276,6.6
86447,264.95091391,-6.47886813,9.38
86448,264.95323572,13.73913227,10.08
86450,264.9615656,72.96472734,8.13
86449,264.96173289,-54.64524278,8.57
86451,264.96386042,-40.27858008,8.01
86452,264.9745753,-11.46625153,8.08
86453,264.97975275,44.06581758,9.02
86454,264.98073752,-59.26605976,8.86
86455,264.98181695,-23.0612824,8.57
86456,264.98218345,65.00137662,8.39
86457,264.98315689,7.80115164,7.06
86458,264.98337047,2.41907538,10.03
86459,264.98720549,56.87049831,7.3
86460,264.98756808,0.75817145,8.83
86461,264.9893901,-37.23777908,9.6
86462,264.98968601,31.2024431,6.05
86463,264.99042618,-0.63921294,6.51
86464,264.99055017,-45.13924605,8.66
86465,264.99069027,47.72984847,9.49
86466,265.00190494,57.4039916,8.18
86467,265.00418474,-8.674918,9.74
86468,265.00434366,-32.2010531,6.74
86469,265.00908775,65.33335845,8.68
86470,265.0105209,1.72362423,9.76
86471,265.01595657,29.23705585,7.7
86472,265.01868514,29.24034031,10.36
86473,265.0295154,39.75154092,8.57
86474,265.04050994,-39.20496324,7.44
86475,265.04111123,-3.53595144,7.68
86476,265.0497773,-2.15227627,6.08
86477,265.05131471,-73.71000544,8.53
86478,265.05326847,3.22311591,8.82
86479,265.06337881,9.66511393,10.74
86480,265.06572055,-59.74401298,8.85
86481,265.07008247,69.14998008,7.01
86482,265.07536364,63.67501055,6.79
86483,265.08330769,6.56465703,7.18
86484,265.09125896,-37.11185748,8.31
86485,265.09685795,53.33520839,8.3
86486,265.09888468,-49.41515481,4.76
86487,265.09947956,-28.92318841,7.22
86488,265.10305965,34.21539557,8.08
86489,265.11143312,-43.86582145,10.66
86490,265.1137748,-43.86184996,8.3
86491,265.1249647,-40.50825443,9.26
86492,265.12746224,39.0862576,9.88
86493,265.12834057,57.85761117,7.69
86494,265.12970758,-2.86459016,7.64
86495,265.13251375,-16.79341236,9.98
86496,265.13579716,-15.53081499,9.38
86497,265.13733974,-49.70443443,7.7
86498,265.14568964,-25.62435258,8.96
86499,265.15068418,57.31025952,6.79
86500,265.15203067,-35.64806437,7.66
86501,265.15631676,43.47052764,6.36
86502,265.15675879,-35.36642076,8.83
86503,265.16086469,37.87186297,9.2
86504,265.16814535,-30.28258541,9.44
